TechCSV1.0;;;;;;;;;;;;
#separator;;;;;;;;;;;;
;;;;;;;;;;;;
#multiwellfile;;;;;;;;;;;;
yes;;;;;;;;;;;;
#DatasetType;;;;;;;;;;;;
ContinuFile;;;;;;;;;;;;
#VariableType;;;;;;;;;;;;
wellname;datasetname;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable
#VariableName;;m;ohm * m;gAPI;g / cm3;mc sec / m;mc sec / m;mc sec / m;mm;m3/m3;v/v;mD
wellName;datasetName;DEPTH;RESISTIVITY;GAMMA RAY;DENSITY LOG;SONIC LOG P-WAVE;SONIC LOG S- WAVE;SONIC LOG;CALIPER;NEUTRON LOG;TOTAL POROSITY ;TOTAL PERMEABILIITY
170;170;-2603,931859;11,6211;102,0566;2,5328;247,52;452,41;719,28;238,6036;0,2498;0,1285;0,01
170;170;-2603,887145;11,2486;100,7739;2,5325;247,8;452,64;719,11;240,4249;0,2474;0,1309;0,01
170;170;-2603,842431;11,099;98,4119;2,5312;248,18;453,17;719,04;241,4032;0,2495;0,1331;0,01
170;170;-2603,797717;11,1217;97,1049;2,5292;248,65;453,91;719,08;241,3363;0,2522;0,135;0,01
170;170;-2603,753003;11,3467;97,7388;2,5264;249,17;454,77;719,16;239,9139;0,2545;0,1365;0,01
170;170;-2603,708289;11,1717;98,8544;2,5246;249,71;455,69;719,24;239,6028;0,2593;0,1372;0,01
170;170;-2603,663575;11,0605;99,8377;2,5258;250,2;456,63;719,32;239,4628;0,2607;0,1373;0,01
170;170;-2603,618861;11,0269;100,5322;2,53;250,63;457,59;719,44;239,6015;0,2589;0,1368;0,01
170;170;-2603,574147;10,9737;99,2219;2,5338;251;458,6;719,66;242,1335;0,2574;0,1359;0,01
170;170;-2603,529433;10,824;98,164;2,5355;251,35;459,69;720,03;243,6819;0,2579;0,1355;0,01
170;170;-2603,484719;10,6458;97,5009;2,5357;251,74;460,89;720,75;244,5203;0,2597;0,1354;0,01
170;170;-2603,440005;10,5922;97,9237;2,5353;252,21;462,16;721,68;244,8658;0,2611;0,1358;0,01
170;170;-2603,395291;10,5144;97,008;2,5352;252,81;463,45;722,81;244,8754;0,2651;0,1363;0,01
170;170;-2603,350577;10,4503;96,2178;2,5358;253,58;464,71;724,15;244,654;0,2683;0,1367;0,01
170;170;-2603,305863;10,4382;96,8772;2,5378;254,47;465,93;725,4;244,1645;0,2674;0,1367;0,01
170;170;-2603,261149;10,367;96,5231;2,5341;255,41;467,08;726,49;243,962;0,2654;0,1363;0,01
170;170;-2603,216434;10,3513;96,4943;2,5289;256,25;468,16;727,04;244,2375;0,2626;0,1357;0,01
170;170;-2603,17172;10,4305;97,1932;2,5229;256,89;469,16;727;245,135;0,259;0,1351;0,01
170;170;-2603,127006;10,517;94,97;2,5186;257,32;470,04;726,58;246,6991;0,2588;0,1352;0,0101
170;170;-2603,082292;10,5612;93,4236;2,5171;257,55;470,82;725,82;247,9472;0,2571;0,1355;0,0105
170;170;-2603,037578;10,5764;92,5236;2,5181;257,69;471,45;725,25;248,7556;0,2543;0,136;0,0113
170;170;-2602,992864;10,7176;90,7589;2,5187;257,81;471,85;724,93;248,0923;0,2525;0,1373;0,0134
170;170;-2602,94815;10,8002;89,9178;2,5185;257,95;471,96;724,94;247,3677;0,2519;0,1387;0,0155
170;170;-2602,903436;10,8591;89,6355;2,517;258,12;471,92;725,08;246,7101;0,2525;0,1403;0,0176
170;170;-2602,858722;10,9627;89,4716;2,5115;258,3;471,81;725,15;246,4663;0,255;0,1425;0,0196
170;170;-2602,814008;11,0475;89,5498;2,5098;258,44;471,77;725,11;246,1618;0,2548;0,1445;0,0212
170;170;-2602,769294;10,9223;89,7189;2,5099;258,5;471,87;725,01;246,1724;0,2559;0,1463;0,022
170;170;-2602,72458;10,3529;89,9135;2,5112;258,5;472,09;724,98;246,9445;0,2616;0,1478;0,0215
170;170;-2602,679866;10,1578;89,3155;2,5123;258,3;472,39;725,01;247,2873;0,2636;0,149;0,0209
170;170;-2602,635152;10,2412;89,1685;2,5109;257,89;472,64;725,14;247,5556;0,2655;0,1498;0,0203
170;170;-2602,590438;10,7102;89,9933;2,5055;257,26;472,75;725,28;247,8115;0,2685;0,1502;0,02
170;170;-2602,545724;10,8694;90,9356;2,5019;256,38;472,6;725,4;247,498;0,2651;0,1493;0,0188
170;170;-2602,50101;10,9337;92,1182;2,4999;255,29;472,25;725,45;247,0636;0,2614;0,1479;0,0171
170;170;-2602,456295;11,001;94,3125;2,5035;254,11;471,7;725,26;246,8816;0,266;0,1457;0,0135
170;170;-2602,411581;11,0858;95,7921;2,5086;253;470,77;724,82;245,1638;0,264;0,143;0,0114
170;170;-2602,366867;11,1846;96,7024;2,5147;252,04;469,47;724;242,2327;0,2567;0,1401;0,0101
170;170;-2602,322153;11,239;97,6665;2,5174;251,25;467,78;722,79;242,5454;0,251;0,1373;0,0104
170;170;-2602,277439;11,2923;98,6434;2,5191;250,69;465,86;721,47;243,564;0,2446;0,1345;0,011
170;170;-2602,232725;11,3468;99,6324;2,5192;250,28;463,89;720,24;245,6154;0,237;0,1318;0,0121
170;170;-2602,188011;11,3652;100,3069;2,5202;250,02;462,08;719,36;245,7832;0,2321;0,1295;0,0129
170;170;-2602,143297;11,3652;100,9374;2,5216;249,91;460,5;718,81;245,3824;0,2286;0,1273;0,0134
170;170;-2602,098583;11,3296;101,9688;2,5231;249,89;459,12;718,72;245,4866;0,2273;0,1258;0,0125
170;170;-2602,053869;11,2433;103,0452;2,5268;249,9;457,98;718,72;244,4628;0,227;0,1245;0,0114
170;170;-2602,009155;11,1144;104,1559;2,5323;250,24;457,09;718,81;242,4599;0,2277;0,1232;0,0102
170;170;-2601,964441;11,1991;105,4506;2,5343;250,51;456,46;718,89;241,4963;0,2278;0,1226;0,01
170;170;-2601,919727;11,1924;106,3541;2,5349;250,81;456,17;718,96;241,266;0,2281;0,1224;0,01
170;170;-2601,875013;10,9636;106,414;2,5334;251,08;456,22;718,99;242,3948;0,2289;0,1226;0,01
170;170;-2601,830299;10,9366;105,779;2,5321;251,3;456,62;718,98;243,0325;0,2309;0,1234;0,01
170;170;-2601,785585;11,0058;104,938;2,5312;251,47;457,31;718,93;243,502;0,2334;0,1243;0,01
170;170;-2601,740871;11,2152;104,6172;2,5335;251,63;458,14;718,87;244,1925;0,2359;0,125;0,01
170;170;-2601,696157;11,1827;104,9609;2,5385;251,82;459,13;718,9;244,8106;0,2352;0,1254;0,01
170;170;-2601,651442;10,9202;105,9414;2,5463;252,13;460,35;719,2;245,3576;0,2313;0,1256;0,01
170;170;-2601,606728;10,6197;107,0334;2,5505;252,61;462,03;720,04;243,0023;0,2281;0,1262;0,0101
170;170;-2601,562014;10,2283;107,6882;2,5529;253,6;464,38;721,28;240,9814;0,2264;0,1274;0,0102
170;170;-2601,5173;9,6395;107,3053;2,5518;254,93;467,39;723,66;240,4318;0,2279;0,1298;0,0106
170;170;-2601,472586;9,1273;107,0808;2,5468;256,82;470,98;726,67;241,0443;0,2316;0,1335;0,0111
170;170;-2601,427872;8,6438;106,9476;2,5398;258,87;474,83;730,43;242,1252;0,2367;0,1378;0,0116
170;170;-2601,383158;8,0132;107,0281;2,5297;260,95;478,66;734,9;242,7467;0,2482;0,1426;0,0114
170;170;-2601,338444;7,6991;107,926;2,5194;262,46;482,2;739,4;242,6893;0,2579;0,1468;0,011
170;170;-2601,29373;7,6833;109,6995;2,509;263,58;485,32;743,62;241,9082;0,2657;0,1504;0,0103
170;170;-2601,249016;7,7531;110,0758;2,5016;264,21;487,64;746,79;240,1312;0,272;0,1517;0,0101
170;170;-2601,204302;7,9766;110,3986;2,4957;264,3;488,88;749,21;238,6338;0,2758;0,1519;0,01
170;170;-2601,159588;8,6067;111,0855;2,4925;264,14;489,4;749,58;238,2232;0,2735;0,1499;0,01
170;170;-2601,114874;8,8847;111,1462;2,4944;263,56;488,59;749,49;237,9957;0,2709;0,1471;0,01
170;170;-2601,07016;8,9761;110,8826;2,4989;262,7;487,48;747,6;238,035;0,2679;0,1438;0,01
170;170;-2601,025446;9,1167;110,4334;2,5046;261,66;486,08;745,19;240,6789;0,2633;0,1407;0,01
170;170;-2600,980732;9,1424;109,2626;2,5112;260,58;484,77;742,5;242,5464;0,2588;0,1381;0,01
170;170;-2600,936018;9,0325;107,2374;2,5188;259,67;483,66;739,57;243,5111;0,2543;0,1359;0,01
170;170;-2600,891304;8,9798;105,3091;2,5215;259,01;483,01;736,94;240,3071;0,2537;0,1349;0,01
170;170;-2600,846589;8,9475;103,7386;2,5227;258,71;482,82;734,58;237,3207;0,2536;0,1344;0,01
170;170;-2600,801875;8,9475;103,2147;2,5221;258,56;483;733,18;237,1839;0,2532;0,1344;0,01
170;170;-2600,757161;8,894;102,9109;2,5195;258,62;483,49;732,11;237,6014;0,2532;0,1346;0,01
170;170;-2600,712447;8,8229;102,7051;2,5158;258,74;483,96;731,49;238,3134;0,2534;0,1349;0,01
170;170;-2600,667733;9,0401;101,9332;2,5128;258,88;484,26;731,05;238,6549;0,2508;0,1355;0,0102
170;170;-2600,623019;9,2015;101,2491;2,5101;258,98;484,31;730,65;239,9104;0,2491;0,1362;0,0106
170;170;-2600,578305;9,2846;100,6819;2,5077;259,04;484,06;730,24;242,356;0,2484;0,1371;0,0111
170;170;-2600,533591;9,4348;100,1532;2,5071;259,04;483,62;729,86;241,5645;0,2489;0,138;0,0118
170;170;-2600,488877;9,5958;100,0214;2,5072;258,94;483,03;729,51;240,1842;0,2494;0,1387;0,0128
170;170;-2600,444163;9,7387;101,2363;2,508;258,81;482,34;729,25;239,0901;0,2496;0,1393;0,0148
170;170;-2600,399449;9,8799;100,9438;2,5072;258,59;481,53;729;238,1559;0,245;0,1398;0,0186
170;170;-2600,354735;10,0234;99,7437;2,5054;258,32;480,63;728,74;237,356;0,2377;0,14;0,0247
170;170;-2600,310021;10,366;99,8875;2,5036;258,01;479,61;728,42;238,8711;0,2341;0,1401;0,0317
170;170;-2600,265307;10,5894;99,5038;2,5023;257,61;478,49;728,06;239,726;0,231;0,1401;0,0391
170;170;-2600,220593;10,6245;98,3549;2,5017;257,17;477,31;727,6;239,6153;0,2287;0,1401;0,0454
170;170;-2600,175879;10,7003;98,7702;2,505;256,7;476,12;727,09;240,8925;0,226;0,1395;0,0497
170;170;-2600,131165;10,813;99,1941;2,509;256,27;474,97;726,52;242,0983;0,2229;0,1387;0,0533
170;170;-2600,086451;11,0329;98,1124;2,5121;255,91;473,88;725,9;241,6526;0,2181;0,1377;0,0558
170;170;-2600,041736;11,127;97,1423;2,5138;255,67;472,86;725,31;241,0855;0,2167;0,137;0,0563
170;170;-2599,997022;11,133;96,252;2,5147;255,52;471,93;724,77;240,4382;0,2175;0,1366;0,0553
170;170;-2599,952308;11,1292;94,8184;2,5131;255,45;471,13;724,33;238,7877;0,2198;0,1367;0,0508
170;170;-2599,907594;11,1808;93,8862;2,5117;255,45;470,47;723,95;237,7344;0,2222;0,1366;0,0463
170;170;-2599,86288;11,3231;93,773;2,5108;255,48;469,95;723,64;237,6635;0,2248;0,1364;0,042
170;170;-2599,818166;11,4124;93,5418;2,51;255,55;469,56;723,35;239,5961;0,225;0,136;0,0407
170;170;-2599,773452;11,4733;93,5045;2,5089;255,62;469,22;723,07;241,6542;0,2243;0,1356;0,0409
170;170;-2599,728738;11,4718;94,5496;2,5062;255,7;468,92;722,87;241,6176;0,223;0,1357;0,0452
170;170;-2599,684024;11,478;94,9694;2,5027;255,75;468,67;722,75;241,7319;0,2224;0,1363;0,0502
170;170;-2599,63931;11,4899;94,9191;2,4986;255,79;468,47;722,73;241,9591;0,2223;0,1372;0,0558
170;170;-2599,594596;11,5387;94,4505;2,4972;255,8;468,33;722,86;241,2215;0,2239;0,138;0,0583
170;170;-2599,549882;11,5612;93,7145;2,496;255,8;468,25;723,03;240,6395;0,2247;0,1389;0,0611
170;170;-2599,505168;11,5338;92,5221;2,495;255,79;468,21;723,21;240,4045;0,224;0,1397;0,0645
170;170;-2599,460454;11,5912;91,9005;2,4934;255,78;468,2;723,32;240,4361;0,2252;0,1409;0,0689
170;170;-2599,41574;11,659;91,6172;2,4916;255,77;468,2;723,35;240,522;0,2266;0,1421;0,0737
170;170;-2599,371026;11,6271;92,1947;2,4896;255,75;468,21;723,19;240,4224;0,2254;0,1436;0,0787
170;170;-2599,326312;11,7116;93,0352;2,4883;255,75;468,24;723,03;240,3231;0,2274;0,1447;0,0796
170;170;-2599,281598;11,8968;94,1011;2,4877;255,76;468,3;722,88;240,2236;0,2319;0,1457;0,077
170;170;-2599,236883;12,0716;94,4889;2,4903;255,78;468,38;722,81;239,8438;0,2304;0,1449;0,0715
170;170;-2599,191485;12,1683;94,6995;2,4924;255,81;468,49;722,8;238,9906;0,2292;0,1438;0,0668
170;170;-2599,145403;12,1062;94,648;2,4935;255,85;468,56;722,88;237,2192;0,2294;0,1424;0,0633
170;170;-2599,099321;12,1954;94,091;2,4928;255,9;468,56;722,91;236,5204;0,2273;0,1416;0,0648
170;170;-2599,053239;12,345;93,4553;2,4912;255,93;468,36;722,9;236,2733;0,2248;0,1412;0,0688
170;170;-2599,007156;12,5127;93,6034;2,4883;255,96;468,02;722,67;236,4102;0,2258;0,1421;0,0765
170;170;-2598,961074;12,6309;93,4792;2,4851;255,97;467,51;722,42;237,3503;0,2267;0,1431;0,0848
170;170;-2598,914992;12,7023;93,1012;2,4817;255,97;466,96;722,13;239,0411;0,2276;0,1443;0,0939
170;170;-2598,86891;12,9645;92,6788;2,4808;255,96;466,38;721,91;239,048;0,2262;0,1444;0,1019
170;170;-2598,822827;13,2142;92,5427;2,4807;255,93;465,77;721,77;238,8516;0,2241;0,1439;0,1094
170;170;-2598,776745;13,4232;92,7575;2,481;255,87;465,05;721,75;238,6002;0,2216;0,143;0,1159
170;170;-2598,730663;13,4633;93,4247;2,4832;255,76;464,16;721,74;235,502;0,2189;0,1418;0,1204
170;170;-2598,684581;13,6582;94,9727;2,4841;255,6;463,17;721,68;233,8973;0,2164;0,1408;0,1224
170;170;-2598,638499;13,9757;97,1956;2,4841;255,4;462,05;721,47;233,7902;0,2144;0,14;0,1209
170;170;-2598,592416;14,1105;98,5377;2,4856;255,17;460,84;721,15;235,9023;0,2172;0,1394;0,1053
170;170;-2598,546334;14,1212;100,3849;2,4868;254,92;459,58;720,69;237,0725;0,2204;0,1386;0,0853
170;170;-2598,500252;14,0748;102,2007;2,4891;254,66;458,28;720,15;237,4578;0,2237;0,1376;0,0656
170;170;-2598,45417;14,1174;102,3625;2,4976;254,39;457,01;719,57;236,7549;0,227;0,1358;0,0478
170;170;-2598,408087;14,267;101,6357;2,5036;254,11;455,85;718,97;235,1289;0,2257;0,1343;0,0373
170;170;-2598,362005;14,3746;100,7649;2,5085;253,81;454,93;718,37;233,6202;0,2245;0,1335;0,0309
170;170;-2598,315923;14,2184;100,5721;2,5126;253,48;454,28;717,82;233,6202;0,2293;0,1349;0,0282
170;170;-2598,269841;13,8555;99,8802;2,5063;253,05;453,84;717,39;233,3411;0,2336;0,1378;0,0303
170;170;-2598,223758;13,578;99,6832;2,4982;252,49;453,59;717,16;233,7711;0,2368;0,1409;0,0349
170;170;-2598,177676;13,5593;100,7179;2,4917;251,78;453,39;717,08;235,7377;0,238;0,1434;0,0426
170;170;-2598,131594;13,7345;100,9259;2,4871;250,91;453,15;717,08;235,7863;0,2368;0,1438;0,0496
170;170;-2598,085512;14,0866;101,24;2,4861;250;452,8;717,13;235,2478;0,2333;0,1427;0,0543
170;170;-2598,039429;14,6557;101,8557;2,4897;249,11;452,3;717,07;234,2731;0,2268;0,1399;0,055
170;170;-2597,993347;14,7917;101,6965;2,493;248,39;451,71;716,94;233,7944;0,2263;0,1363;0,0474
170;170;-2597,947265;14,8903;101,5548;2,4973;247,87;451,04;716,72;234,1782;0,224;0,133;0,0413
170;170;-2597,901183;14,9532;101,495;2,5026;247,54;450,34;716,39;235,3318;0,2198;0,13;0,0366
170;170;-2597,855101;14,7273;102,115;2,5061;247,39;449,64;716;235,458;0,2181;0,1284;0,035
170;170;-2597,809018;14,7425;102,7523;2,5078;247,33;448,99;715,55;236,2871;0,2169;0,127;0,0332
170;170;-2597,762936;14,888;103,4269;2,5079;247,31;448,37;715,1;237,4502;0,2162;0,1257;0,031
170;170;-2597,716854;14,8002;104,2463;2,5073;247,28;447,71;714,71;237,615;0,2172;0,1239;0,0269
170;170;-2597,670772;15,0312;105,8318;2,5098;247,21;446,94;714,41;238,1051;0,2173;0,1225;0,0232
170;170;-2597,624689;15,3352;107,4778;2,5144;247,08;445,87;714,19;238,6049;0,2168;0,1215;0,0206
170;170;-2597,578607;15,3338;108,0479;2,5213;246,84;444,48;713,99;238,5921;0,2162;0,1218;0,0206
170;170;-2597,532525;15,5544;108,2114;2,5282;246,5;442,86;713,76;238,3267;0,2132;0,1227;0,0231
170;170;-2597,486443;15,7902;108,1495;2,5332;246,11;441,1;713,41;238,1783;0,2097;0,1235;0,0265
170;170;-2597,44036;15,8938;107,8634;2,5338;245,74;439,42;712,91;238,48;0,2066;0,1237;0,03
170;170;-2597,394278;16,0122;108,9982;2,5298;245,44;437,97;712,24;239,8906;0,2058;0,1225;0,0301
170;170;-2597,348196;16,1097;110,6415;2,527;245,2;436,83;711,46;240,717;0,2057;0,1207;0,028
170;170;-2597,302114;16,1705;112,6852;2,5273;245,03;436,05;710,68;240,3259;0,2062;0,1185;0,0243
170;170;-2597,256032;16,5488;111,8576;2,5299;244,9;435,57;710,02;239,8487;0,2061;0,1168;0,0213
170;170;-2597,209949;16,7024;111,1839;2,531;244,78;435,4;709,63;239,5798;0,205;0,1159;0,02
170;170;-2597,163867;16,5791;110,8988;2,53;244,66;435,63;709,53;239,5604;0,2027;0,1156;0,0201
170;170;-2597,117785;16,8426;109,9669;2,526;244,54;436,05;709,67;240,074;0,2062;0,1171;0,0218
170;170;-2597,071703;17,1706;109,2502;2,523;244,45;436,55;709,97;239,8666;0,2086;0,1188;0,0238
170;170;-2597,02562;17,5231;108,6191;2,5215;244,37;437,01;710,27;239,1045;0,2099;0,1204;0,0261
170;170;-2596,979538;17,6288;107,232;2,5234;244,37;437,34;710,47;238,4159;0,2089;0,1211;0,0302
170;170;-2596,933456;17,6423;105,422;2,5234;244,44;437,55;710,52;238,5223;0,2051;0,1216;0,036
170;170;-2596,887374;17,6104;103,8282;2,5228;244,56;437,61;710,15;238,92;0,2008;0,1221;0,0428
170;170;-2596,841291;17,6028;104,1855;2,5237;244,77;437,44;709,77;238,6738;0,2001;0,1228;0,0478
170;170;-2596,795209;17,594;103,8563;2,5248;245,01;437,06;709,36;238,4936;0,2;0,1235;0,0505
170;170;-2596,749127;17,6474;103,3153;2,5262;245,27;436,35;709,03;238,1605;0,2005;0,1243;0,0514
170;170;-2596,703045;17,8687;102,8857;2,5279;245,49;435,31;708,81;237,3572;0,2018;0,1247;0,0497
170;170;-2596,656963;18,173;101,3834;2,5262;245,61;433,94;708,67;237,4811;0,2032;0,1244;0,0465
170;170;-2596,61088;18,4016;100,0782;2,5248;245,61;432,08;708,55;238,2575;0,2041;0,1235;0,0426
170;170;-2596,564798;18,4522;99,573;2,5252;245,37;429,69;708,36;239,8182;0,204;0,1216;0,0378
170;170;-2596,518716;18,4673;98,8535;2,5244;244,66;426,85;708,06;239,5838;0,2026;0,1195;0,0358
170;170;-2596,472634;18,8131;98,1572;2,5259;243,5;423,63;707,61;238,5667;0,199;0,117;0,0343
170;170;-2596,426551;19,5993;97,5212;2,5307;241,8;420,32;707,03;236,8238;0,1931;0,1141;0,0331
170;170;-2596,380469;19,7759;97,4725;2,5401;239,3;417,13;706,28;236,382;0,1898;0,109;0,0264
170;170;-2596,334387;20,8074;96,8278;2,5545;236,48;414,23;705,28;237,5608;0,1817;0,1023;0,0196
170;170;-2596,288305;22,6003;95,7079;2,5733;233,45;411,91;704,06;240,0502;0,1695;0,0942;0,0139
170;170;-2596,242222;22,6064;95,4782;2,5914;230,79;410,2;702,71;240,8884;0,1611;0,0857;0,0112
170;170;-2596,19614;22,0428;94,7283;2,6054;228,79;409,21;701,46;241,4679;0,1528;0,079;0,0102
170;170;-2596,150058;21,2161;93,998;2,6147;227,49;409,22;700,54;241,5468;0,1462;0,0742;0,01
170;170;-2596,103976;20,776;95,1577;2,612;227,37;410,59;700,03;239,791;0,1477;0,0733;0,01
170;170;-2596,057893;20,4985;96,5345;2,6007;228,08;412,35;699,93;239,7888;0,1518;0,0764;0,0106
170;170;-2596,011811;19,9897;97,8736;2,5837;229,42;414,8;700,99;240,1262;0,1584;0,0823;0,0122
170;170;-2595,965729;18,6014;98,8;2,5609;231,57;417,34;702,23;239,1388;0,169;0,0912;0,0167
170;170;-2595,919647;18,3331;99,6872;2,5418;233,93;419,91;703,89;240,8138;0,1788;0,1005;0,0247
170;170;-2595,873565;18,3284;100,0296;2,5266;236,23;422,29;705,75;242,3684;0,1879;0,109;0,036
170;170;-2595,827482;18,259;99,2678;2,517;238,14;424,33;707,56;242,1513;0,196;0,116;0,048
170;170;-2595,7814;18,3261;97,7487;2,5159;239,43;426,03;709,14;239,8326;0,1983;0,1203;0,0575
170;170;-2595,735318;18,5684;95,9288;2,5159;240,35;427,11;710,36;237,9351;0,199;0,1236;0,0654
170;170;-2595,689236;19,0415;93,8313;2,5156;240,88;427,6;711,2;237,0879;0,1988;0,1258;0,0707
170;170;-2595,643153;19,8964;92,3327;2,5145;241,1;427,64;711,65;237,0381;0,2029;0,1261;0,0647
170;170;-2595,597071;19,8834;91,9039;2,5143;241,18;427,19;711,75;236,9327;0,2059;0,1258;0,0571
170;170;-2595,550989;19,0045;92,5207;2,5149;241,15;426,41;711,41;236,9215;0,2074;0,125;0,0492
170;170;-2595,504907;19,0004;92,6811;2,5132;240,97;425,68;711,04;241,2989;0,2067;0,1246;0,0519
170;170;-2595,458824;19,1073;93,1247;2,5109;240,74;425,25;710,79;243,1105;0,2044;0,1246;0,059
170;170;-2595,412742;19,1957;93,7965;2,5081;240,47;425,82;710,75;242,7541;0,2013;0,1251;0,0708
170;170;-2595,36666;18,5785;94,6536;2,5043;240,24;427,13;711,04;240,1921;0,2001;0,126;0,0848
170;170;-2595,320578;18,4384;95,4065;2,503;240,08;429,15;711,49;238,7662;0,1988;0,1267;0,0941
170;170;-2595,274496;18,486;96,0136;2,5036;239,98;431,91;711,95;237,4636;0,1986;0,1274;0,0971
170;170;-2595,228413;18,3731;96,2739;2,5057;239,99;434,92;712,32;234,4914;0,2027;0,1279;0,0882
170;170;-2595,182331;18,0193;96,4611;2,5066;240,08;438,06;712,55;237,7887;0,2042;0,1282;0,0802
170;170;-2595,136249;17,6476;96,7794;2,5067;240,27;440,98;712,69;242,0737;0,2054;0,1282;0,073
170;170;-2595,090167;17,4129;97,4717;2,506;240,59;443,38;712,81;243,6857;0,208;0,1277;0,0663
170;170;-2595,044084;17,3849;98,4426;2,5044;241,06;445,25;712,97;242,7111;0,2073;0,1265;0,0631
170;170;-2594,998002;17,4073;99,3532;2,5024;241,64;446,39;713,21;241,5323;0,2058;0,125;0,061
170;170;-2594,95192;17,4475;100,0718;2,5002;242,3;447,02;713,52;240,8378;0,2041;0,1234;0,0599
170;170;-2594,905838;17,5689;101,5215;2,5023;242,98;447,32;713,89;241,0942;0,2027;0,1219;0,0551
170;170;-2594,859755;17,7396;101,9536;2,5061;243,61;447,33;714,24;243,5746;0,2026;0,1206;0,0484
170;170;-2594,813673;17,9583;101,1391;2,5112;244,17;447,05;714,48;248,4736;0,204;0,1197;0,0406
170;170;-2594,767591;17,9384;100,8055;2,5178;244,6;446,57;714,55;246,8754;0,2053;0,1193;0,0342
170;170;-2594,721509;18,0335;100,3171;2,5204;244,97;445,92;714,52;244,6302;0,2058;0,1193;0,032
170;170;-2594,675426;18,2101;99,9019;2,5193;245,27;445,21;713,82;242,1326;0,2057;0,1197;0,033
170;170;-2594,629344;18,246;101,4647;2,514;245,58;444,49;713,21;242,441;0,2057;0,1204;0,04
170;170;-2594,583262;18,2265;103,0488;2,5094;245,91;443,81;712,63;244,3465;0,2025;0,1211;0,0502
170;170;-2594,53718;18,1881;104,3007;2,5058;246,29;443,2;712,23;246,479;0,1983;0,122;0,0631
170;170;-2594,491098;18,2107;103,9344;2,5041;246,7;442,65;712,03;245,3586;0,1978;0,123;0,0733
170;170;-2594,445015;17,8692;105,0779;2,5013;247,08;442,14;712;243,9219;0,2003;0,1243;0,0796
170;170;-2594,398933;17,5374;106,3703;2,4964;247,39;441,68;712,34;242,0772;0,2037;0,1256;0,0847
170;170;-2594,352851;17,6034;106,4325;2,487;247,59;441,22;712,58;239,4398;0,2063;0,1266;0,0921
170;170;-2594,306769;17,719;108,0903;2,4783;247,68;440,72;712,72;238,4208;0,2059;0,1264;0,0993
170;170;-2594,260686;17,6974;109,1717;2,4729;247,68;440,08;712,73;238,188;0,2044;0,1253;0,1008
170;170;-2594,214604;17,3974;108,4497;2,4734;247,61;439,24;712,44;238,6908;0,2022;0,1229;0,0917
170;170;-2594,168522;17,7002;109,7371;2,4848;247,48;438,25;712,03;239,8156;0,2029;0,1194;0,0636
170;170;-2594,12244;17,8622;110,2981;2,4979;247,33;437,16;711,45;240,5147;0,2044;0,116;0,0402
170;170;-2594,076357;17,7364;109,5857;2,5116;247,18;436,17;710,8;240,5594;0,2066;0,113;0,0235
170;170;-2594,030275;17,7275;111,5725;2,5215;247,08;435,4;710,14;239,9351;0,2052;0,1119;0,0198
170;170;-2593,984193;17,5907;112,1527;2,5263;247,02;434,96;709,64;239,257;0,2023;0,1118;0,0194
170;170;-2593,938111;17,3422;111,5733;2,5261;246,99;434,91;709,31;238,5583;0,1985;0,1126;0,0214
170;170;-2593,892029;17,2142;114,4044;2,5233;246,98;435,1;709,16;238,0538;0,2007;0,1154;0,0236
170;170;-2593,845946;17,0988;115,3301;2,5201;246,97;435,36;709,1;236,7056;0,2064;0,1185;0,0234
170;170;-2593,799864;17,0237;115,2384;2,5174;246,97;435,49;709,02;235,092;0,2147;0,1215;0,0209
170;170;-2593,753782;17,131;116,5669;2,5201;246,98;435,49;708,9;235,1422;0,2245;0,1233;0,0156
170;170;-2593,7077;16,7089;115,29;2,5264;246,99;435,42;708,77;236,502;0,2298;0,124;0,0123
170;170;-2593,661617;16,1987;112,6712;2,5348;247;435,46;708,72;238,0165;0,2311;0,1238;0,0103
170;170;-2593,615535;16,1313;109,4908;2,5446;247,02;435,7;708,73;238,074;0,2265;0,1227;0,0101
170;170;-2593,569453;16,0892;106,6975;2,5493;247,06;436,11;709,04;237,7764;0,2248;0,1224;0,0101
170;170;-2593,522867;16,0875;104,3876;2,5506;247,12;436,7;709,39;236,6257;0,224;0,1233;0,0105
170;170;-2593,475105;16,1572;102,8922;2,548;247,21;437,47;709,78;233,8643;0,2232;0,1263;0,0118
170;170;-2593,427344;15,917;101,8611;2,5431;247,36;438,39;710,15;233,4996;0,2259;0,1306;0,0145
170;170;-2593,379582;15,6567;100,7164;2,5386;247,55;439,54;710,48;233,5928;0,2288;0,1349;0,0177
170;170;-2593,331821;15,4408;99,2943;2,5356;247,8;440,9;710,81;233,78;0,2309;0,1387;0,0207
170;170;-2593,284059;15,1273;99,381;2,5328;248,12;442,36;711,21;235,2454;0,2344;0,1404;0,0201
170;170;-2593,236297;15,0299;99,734;2,53;248,54;443,81;711,81;236,1836;0,2389;0,1407;0,0177
170;170;-2593,188536;15,1568;100,2398;2,5272;249,07;445,19;712,55;236,438;0,2441;0,1394;0,0142
170;170;-2593,140774;15,1219;99,7738;2,5266;249,69;446,53;713,4;235,0207;0,246;0,1372;0,0116
170;170;-2593,093013;15,1663;98,4115;2,5252;250,34;447,89;714,29;233,7419;0,2487;0,1357;0,0105
