TechCSV1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#separator;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#multiwellfile;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#DatasetType;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ContinuFile;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#VariableType;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wellname;datasetname;Variable;Variable;Variable;Variable;;;;Variable;Variable;Variable;Variable;;;;;;;;;;;;;;;;;;
#VariableName;;m;ohm * m;gAPI;g / cm3;mc sec / m;mc sec / m;mc sec / m;mm;m3/m3;v/v;mD;;;;;;;;;;;;;;;;;;
wellName;datasetName;DEPTH;RESISTIVITY;GAMMA RAY;DENSITY LOG;SONIC LOG P-WAVE;SONIC LOG S- WAVE;SONIC LOG;CALIPER;NEUTRON LOG;TOTAL POROSITY ;TOTAL PERMEABILIITY;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1801,801611;5,1303;52,5121;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1801,705751;5,1303;53,3462;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1801,60989;5,0334;51,8178;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1801,51403;4,9745;50,1497;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1801,418169;4,9763;48,4814;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1801,322309;4,9765;48,3079;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1801,226448;4,9526;48,3079;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1801,130588;4,8884;48,3092;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1801,034727;4,7804;49,3689;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1800,938866;4,6384;50,6202;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1800,843006;4,4418;51,8714;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1800,747145;4,3731;51,4544;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1800,651285;4,3465;50,6202;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1800,555424;4,3465;49,786;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1800,459564;4,3206;48,6382;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1800,363703;4,294;47,387;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1800,267843;4,294;46,1357;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1800,171982;4,3415;47,2347;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1800,076122;4,3998;49,3189;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1799,980261;4,4165;51,4043;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1799,884401;4,5165;51,5745;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1799,78854;4,6557;50,7403;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1799,69268;4,7651;49,9073;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1799,596819;4,7944;50,0863;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1799,500959;4,7725;50,8504;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1799,405098;4,7536;50,8504;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1799,309238;4,7492;50,8504;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1799,213377;4,7848;50,8349;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1799,117517;5,5911;50,4183;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1799,021656;5,8124;49,5741;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1798,925796;5,4762;48,3229;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1798,829935;5,7079;46,6596;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1798,734074;5,8357;45,3788;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1798,638214;5,8357;44,5442;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1798,542353;6,2072;43,71;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1798,446493;6,6806;43,7434;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1798,350632;7,2638;44,9946;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1798,254772;7,6182;46,2487;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1798,158911;7,8911;49,7994;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1798,063051;8,0716;57,3068;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1797,96719;8,1335;57,0699;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1797,87133;8,1522;55,4016;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1797,775469;8,1259;53,7307;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1797,679609;7,8032;49,907;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1797,583748;7,4915;46,4068;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1797,487888;7,4126;45,2599;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1797,392027;7,1436;45,3608;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1797,296167;6,8851;45,7414;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1797,200306;6,8851;45,6377;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1797,104446;6,3881;45,2415;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1797,008585;5,7425;44,7752;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1796,912725;5,398;44,5667;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1796,816864;4,9659;44,2221;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1796,721004;4,5483;43,8051;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1796,625143;4,5483;43,388;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1796,529283;4,3149;43,0969;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1796,433422;3,9318;42,9467;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1796,337561;3,5848;43,4698;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1796,241701;3,4308;45,3808;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1796,14584;3,4269;48,3713;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1796,04998;3,303;50,3524;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1795,954119;3,242;50,0029;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1795,858259;3,242;47,3953;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1795,762398;3,0849;44,0712;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1795,666538;2,7695;41,502;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1795,570941;2,2714;67,8365;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1795,475345;2,2396;65,9633;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1795,379749;2,2379;64,8648;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1795,284152;2,2339;64,8634;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1795,188556;1,5234;61,6484;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1795,09296;1,2726;60,3305;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1794,997363;1,9807;63,0358;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1794,901767;3,3634;64,2374;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1794,806171;4,0379;65,4545;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1794,710574;2,9013;67,3251;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1794,614978;2,2696;67,7142;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1794,519381;1,8551;68,2263;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1794,423785;1,6721;70,132;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1794,328189;1,6773;67,8129;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1794,232592;1,6458;65,275;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1794,136996;1,254;67,1456;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1794,0414;1,1146;69,0442;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1793,945803;1,1247;70,9619;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1793,850207;1,3233;72,913;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1793,754611;1,4069;76,2065;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1793,659014;1,6985;79,7305;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1793,563418;3,9008;79,7305;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1793,467826;3,135;78,0285;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1793,372272;0,5846;75,1723;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1793,276719;0,3954;72,0328;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1793,181165;0,318;70,6263;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1793,085612;0,3318;70,5728;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1792,990058;0,3581;68,6632;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1792,894505;66,3901;67,7142;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1792,798951;197,3802;67,7142;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1792,7034;71,9238;67,7142;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1792,607849;0,8284;67,7142;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1792,512298;0,8284;67,7164;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1792,416747;0,383;69,4951;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1792,321196;53,6165;69,8467;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1792,225645;184,7845;67,9359;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1792,130094;84,2796;69,4034;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1792,034543;0,4076;70,6248;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1791,938992;0,1506;70,6263;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1791,843441;109,7602;72,2574;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1791,74789;199,905;74,221;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1791,652339;199,6007;76,2123;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1791,556788;199,2964;76,6333;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1791,461237;198,9921;76,1088;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1791,365686;198,6877;74,1175;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1791,270136;198,3834;70,742;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1791,174585;198,079;67,3102;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1791,079034;197,7747;65,4428;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1790,983483;197,4704;66,1579;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1790,887932;197,166;68,363;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1790,792381;196,8617;72,2249;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1790,69683;196,5574;72,3433;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1790,601279;196,253;70,397;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1790,505728;195,9487;68,4862;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1790,410177;195,6444;65,5084;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1790,314626;195,34;62,478;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1790,219075;195,0357;68,0898;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1790,123524;194,7314;71,6934;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1790,027973;194,427;73,5529;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1789,932422;194,1227;71,6019;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1789,836871;193,8184;70,6263;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1789,74132;193,514;70,6263;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1789,645769;193,2097;66,9387;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1789,550218;192,9054;65,7089;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1789,454667;192,601;67,5795;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1789,359116;192,2967;67,7329;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1789,263565;191,9924;69,297;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1789,168014;191,688;73,1389;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1789,072463;191,3837;77,1398;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1788,976912;191,0794;78,2984;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1788,881361;190,775;74,2756;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1788,78581;190,4707;73,5998;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1788,690259;190,1664;73,2985;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1788,594708;189,862;72,3238;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1788,499157;189,5577;71,3482;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1788,403606;189,2534;71,6513;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1788,308056;188,949;75,5937;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1788,212505;188,6447;75,168;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1788,116954;188,3403;74,0219;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1788,021403;188,036;76,0132;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1787,925852;187,7317;75,2645;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1787,830301;187,4274;73,2831;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1787,73475;187,123;71,3506;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1787,639199;186,8187;68,224;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1787,543648;186,5143;64,6511;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1787,448097;186,21;62,8207;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1787,352546;185,9057;64,2649;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1787,256995;185,6013;67,8422;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1787,161444;185,297;69,755;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1787,065893;184,9927;70,1066;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1786,970342;184,6883;69,1512;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1786,874791;184,384;68,1958;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1786,77924;184,0797;65,8768;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1786,683689;183,7753;62,1776;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1786,588138;183,471;62,0739;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1786,492587;183,1667;61,2764;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1786,397036;182,8623;59,4964;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1786,301485;182,558;61,0063;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1786,205934;182,2537;62,8061;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1786,110383;181,9493;64,6365;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1786,014832;181,645;64,8634;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1785,919281;181,3407;64,2191;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1785,82373;181,0363;62,3916;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1785,728179;180,732;62,8317;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1785,632628;180,4277;63,1905;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1785,537077;180,1233;62,2753;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1785,441527;179,819;63,5016;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1785,345976;179,5147;64,8617;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1785,250425;179,2103;64,8634;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1785,154874;178,906;66,2327;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1785,059323;178,6017;67,7142;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1784,963772;178,2973;67,7142;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1784,868221;177,993;66,4351;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1784,77267;177,6887;65,4685;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1784,677119;177,3843;69,2499;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1784,581568;177,08;70,0187;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1784,486017;176,7757;69,0633;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1784,390466;176,4713;68,1086;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1784,294915;176,167;67,7142;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1784,199364;175,8627;67,9614;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1784,103813;175,5583;71,8233;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1784,008262;175,254;75,7721;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1783,912711;174,9497;79,7614;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1783,81716;174,6453;81,8354;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1783,721609;174,341;83,9269;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1783,626058;174,0367;86,0389;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1783,530507;173,7323;88,1898;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1783,434956;173,428;90,3599;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1783,339405;173,1237;92,5523;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1783,243854;172,8193;94,7818;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1783,148303;172,515;93,5257;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1783,052752;172,2106;86,9484;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-1782,957201;171,9063;86,1058;-9999;;;;-9999;-9999;-9999;-9999;;;;;;;;;;;;;;;;;;
