TechCSV1.0;;;;;;;;;;;;
#separator;;;;;;;;;;;;
;;;;;;;;;;;;
#multiwellfile;;;;;;;;;;;;
yes;;;;;;;;;;;;
#DatasetType;;;;;;;;;;;;
ContinuFile;;;;;;;;;;;;
#VariableType;;;;;;;;;;;;
wellname;datasetname;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable
169;169;-2713,524861;72,490147;79,404014;2,647;334,1947;188,4647;687,0013;224,709698;0,0883;0,0303;0,01
169;169;-2713,49509;72,576857;81,476211;2,642;335,996;190,478;687,636;224,862406;0,0911;0,0291;0,01
169;169;-2713,465319;71,606081;83,788489;2,635;338,412;193,3747;688,7707;224,978351;0,0949;0,0284;0,01
169;169;-2713,435548;68,302668;85,8099;2,623;342,832;198,2213;690,8773;225,307944;0,1006;0,029;0,01
169;169;-2713,405777;63,265729;87,162356;2,608;348,848;203,608;693,508;226,221453;0,1076;0,0317;0,01
169;169;-2713,376006;56,934247;87,993196;2,591;356,1493;209,4067;696,542;227,596983;0,1154;0,036;0,01
169;169;-2713,346235;49,062961;87,945499;2,57;365,4427;215,6733;700,062;229,82592;0,1249;0,0428;0,0103
169;169;-2713,316464;41,731527;87,699763;2,549;376,06;222,524;703,778;231,813399;0,1354;0,0513;0,0151
169;169;-2713,286693;34,901438;87,29168;2,528;387,876;229,7767;707,708;233,570918;0,1468;0,0612;0,024
169;169;-2713,256922;30,351346;86,9242;2,509;402,536;237,1433;712,388;234,075839;0,1593;0,0726;0,0531
169;169;-2713,227151;26,690716;86,669187;2,494;417,676;244,254;717,672;234,27935;0,171;0,0837;0,0968
169;169;-2713,19738;23,919548;86,526641;2,482;432,8847;251,26;723,446;234,18145;0,182;0,0946;0,1551
169;169;-2713,167609;22,045051;86,864724;2,475;445,8313;258,86;730,006;234,384611;0,1892;0,1038;0,2376
169;169;-2713,137838;20,322586;87,33305;2,468;458,158;266,352;737,034;234,903033;0,1948;0,1116;0,357
169;169;-2713,108067;18,757711;87,944953;2,461;470,028;273,4007;744,4413;235,7947;0,1986;0,1178;0,5209
169;169;-2713,078296;17,193816;88,31694;2,45;481,508;277,1073;752,4547;236,881344;0,2015;0,1235;0,772
169;169;-2713,048525;15,704379;88,617119;2,437;492,108;278,194;760,824;237,757496;0,205;0,13;1,0929
169;169;-2713,018754;14,324675;88,838825;2,422;501,9653;277,376;769,3707;238,300803;0,2096;0,1376;1,5085
169;169;-2712,988983;13,303379;89,314686;2,407;510,4187;275,136;777,3773;238,454866;0,2162;0,146;1,9458
169;169;-2712,959212;12,493515;89,905533;2,393;517,388;273,076;784,584;238,567063;0,2234;0,1546;2,2871
169;169;-2712,929441;11,977714;90,641695;2,381;523,04;271,2667;791,1127;238,699543;0,231;0,1631;2,4526
169;169;-2712,89967;11,727319;91,152163;2,372;525,74;270,6333;796,3393;238,900756;0,2373;0,1708;2,5152
169;169;-2712,869899;11,558598;91,525106;2,365;527,056;270,424;800,402;239,123346;0,2425;0,1775;2,5863
169;169;-2712,840128;11,452975;91,691458;2,359;527,36;270,5167;803,4927;239,362782;0,2463;0,1828;2,7233
169;169;-2712,810357;11,37066;92,069906;2,355;526,86;270,7833;804,8193;239,703716;0,249;0,1868;3,0363
169;169;-2712,780586;11,309542;92,519368;2,352;525,856;271,23;805,418;240,078022;0,2511;0,19;3,3257
169;169;-2712,750815;11,290474;93,004631;2,351;524,4987;271,8447;805,5113;240,46772;0,2522;0,1917;3,4061
169;169;-2712,721044;11,278746;92,905657;2,352;522,9853;272,8913;805,4247;240,741416;0,2524;0,1922;3,3699
169;169;-2712,691273;11,260293;92,474433;2,354;521,524;274,034;805,246;240,965991;0,2523;0,1922;3,2745
169;169;-2712,661502;11,207051;91,587182;2,356;520,0773;275,2067;804,9747;241,162644;0,2527;0,1916;3,11
169;169;-2712,631731;11,127676;91,048527;2,358;518,4507;276,0733;804,4213;241,343949;0,2544;0,1909;2,7763
169;169;-2712,60196;11,048849;90,827407;2,359;516,864;276,484;803,884;241,491992;0,2569;0,1902;2,3651
169;169;-2712,572189;11,033232;91,419093;2,361;515,3233;276,544;803,378;241,505969;0,2599;0,1895;1,9456
169;169;-2712,542418;11,101055;92,290242;2,362;513,9567;276,184;803,058;241,36931;0,2615;0,1882;1,6129
169;169;-2712,512647;11,216189;93,306565;2,364;512,534;276;802,802;241,132505;0,262;0,1865;1,3476
169;169;-2712,482876;11,334194;94,231263;2,366;511,0713;275,9453;802,5767;240,77824;0,2603;0,1841;1,2186
169;169;-2712,453105;11,396468;94,982378;2,368;509,5847;275,9987;802,2433;240,525206;0,2576;0,182;1,2376
169;169;-2712,423334;11,417414;95,573493;2,37;508,778;275,812;801,726;240,35954;0,2541;0,18;1,3769
169;169;-2712,393563;11,398359;95,611334;2,37;508,628;275,4913;801,0973;240,435131;0,2512;0,1792;1,7469
169;169;-2712,363792;11,402249;95,298742;2,369;510,308;275,4047;800,5707;240,545275;0,2498;0,1794;2,0924
169;169;-2712,334021;11,425547;94,695082;2,367;512,148;276,194;800,348;240,680844;0,2498;0,1807;2,4156
169;169;-2712,304251;11,457417;94,222707;2,363;513,9727;277,604;800,3153;240,643049;0,251;0,1836;2,6758
169;169;-2712,27448;11,465809;94,069074;2,358;514,6993;279,344;800,1687;240,432142;0,2519;0,1864;2,9541
169;169;-2712,244709;11,450343;94,239323;2,354;515,07;280,272;799,89;240,045331;0,2523;0,189;3,2503
169;169;-2712,214938;11,434903;94,482696;2,351;515,1887;280,6267;799,5067;239,488802;0,2522;0,191;3,6865
169;169;-2712,185167;11,419331;94,545914;2,349;515,1753;280,6933;798,9733;238,98509;0,2522;0,1923;3,9391
169;169;-2712,155396;11,403596;94,384563;2,348;515,274;280,912;798,196;238,552478;0,2525;0,1928;3,962
169;169;-2712,125625;11,365282;93,808466;2,346;515,4847;281,216;797,2953;238,278596;0,2538;0,193;3,5892
169;169;-2712,095854;11,324505;93,170487;2,345;516,0313;281,376;796,7487;237,946877;0,2554;0,1934;3,0674
169;169;-2712,066083;11,282819;92,490854;2,343;516,75;281,584;796,834;237,508819;0,2575;0,1939;2,3737
169;169;-2712,036312;11,230729;92,160949;2,342;517,574;281,8587;797,364;236,909644;0,259;0,1942;1,872
169;169;-2712,006541;11,178341;92,091278;2,343;518,314;282,4453;798,104;236,40853;0,2598;0,1942;1,5621
169;169;-2711,97677;11,128118;92,409539;2,345;518,962;283,06;798,808;236,129921;0,2594;0,1935;1,5598
169;169;-2711,946999;11,090071;93,22842;2,35;519,5073;283,6607;799,506;236,251186;0,2578;0,1918;1,6288
169;169;-2711,917228;11,047387;94,308019;2,355;519,6807;283,9673;800,366;236,46956;0,2557;0,1898;1,7526
169;169;-2711,887457;10,988299;95,746438;2,36;519,362;284,206;801,282;236,720085;0,2535;0,1874;1,9704
169;169;-2711,857686;10,927041;97,07774;2,364;518,652;284,4013;802,186;236,672838;0,252;0,1856;2,5666
169;169;-2711,827915;10,877538;98,128696;2,368;517,372;284,6147;802,646;236,474228;0,2511;0,1843;3,263
169;169;-2711,798144;10,863975;98,452706;2,369;516,16;284,628;802,67;236,079805;0,2509;0,184;3,9406
169;169;-2711,768373;10,892708;98,065311;2,368;514,9467;284,4387;802,3313;235,820447;0,2507;0,1842;4,185
169;169;-2711,738602;10,951359;97,370794;2,367;513,3133;283,6253;801,3447;235,700167;0,2503;0,1846;4,1924
169;169;-2711,708831;11,064962;96,498603;2,367;512,32;282,744;800,07;235,921165;0,2493;0,1848;3,9115
169;169;-2711,67906;11,214263;95,739006;2,368;511,8907;281,8647;798,6207;236,346061;0,2477;0,1842;3,7019
169;169;-2711,649289;11,369569;95,051726;2,371;512,6973;281,4113;797,3273;236,797502;0,2458;0,1832;3,5477
169;169;-2711,619518;11,469812;94,47101;2,375;513,412;281,23;796,214;236,893761;0,2437;0,1814;3,5082
169;169;-2711,589747;11,491171;94,161098;2,379;514,0473;281,258;795,2333;236,586071;0,2416;0,1794;3,4903
169;169;-2711,560049;11,465983;94,09314;2,383;514,5207;281,538;794,3667;236,059415;0,2396;0,1772;3,4894
169;169;-2711,530462;11,429317;94,712248;2,385;514,83;281,926;793,816;235,621161;0,2382;0,1753;3,5279
169;169;-2711,500874;11,427722;95,561879;2,387;514,8953;282,3813;793,5693;235,41772;0,2378;0,1741;3,6215
169;169;-2711,471286;11,45418;96,559412;2,389;513,7487;282,7947;794,1627;235,398661;0,238;0,1733;3,7501
169;169;-2711,441699;11,531529;97,357733;2,39;511,586;282,712;794,992;235,66992;0,2389;0,1734;3,8298
169;169;-2711,412111;11,62476;97,893646;2,392;508,6247;282,2187;795,924;236,023704;0,2393;0,1736;4,0172
169;169;-2711,382524;11,730662;98,194398;2,393;504,5713;281,0053;796,364;236,448125;0,2395;0,174;4,297
169;169;-2711,352936;11,78389;97,779923;2,393;499,262;279,736;796,352;236,893467;0,2389;0,1741;4,6138
169;169;-2711,323348;11,813096;97,006011;2,394;493,05;278,55;795,9733;237,424359;0,2387;0,1739;4,6002
169;169;-2711,293761;11,817499;95,860971;2,395;486,25;278,45;795,0067;238,043585;0,2388;0,1733;4,243
169;169;-2711,264173;11,875098;94,554961;2,396;479,97;279,062;793,668;238,817411;0,24;0,1721;3,44
169;169;-2711,234586;11,946749;93,480283;2,396;474,1607;280,1093;792,0493;239,587783;0,2414;0,1708;2,6526
169;169;-2711,204998;12,033796;92,701956;2,395;469,4673;280,8027;790,1427;240,347428;0,2431;0,1693;1,9023
169;169;-2711,17541;12,083838;92,592459;2,393;465,294;280,816;788,308;240,802037;0,2457;0,1682;1,4104
169;169;-2711,145823;12,127677;92,759913;2,392;461,506;280,276;786,5347;241,046309;0,2483;0,1675;1,0395
169;169;-2711,116235;12,166962;93,26108;2,39;458,066;278,836;784,8813;241,010219;0,2509;0,1676;0,8161
169;169;-2711,086648;12,192829;94,302356;2,391;454,358;276,996;783,072;240,846878;0,2511;0,1681;0,7549
169;169;-2711,05706;12,192654;95,465428;2,392;450,444;274,848;781,106;240,680179;0,2504;0,1685;0,7742
169;169;-2711,027473;12,147379;96,708151;2,395;446,284;272,328;778,666;240,542187;0,2484;0,1685;0,898
169;169;-2710,997885;12,09004;97,339557;2,398;442,452;269,756;775,854;240,262482;0,2459;0,1676;0,9936
169;169;-2710,968297;12,058819;97,756274;2,401;438,918;267,158;772,7593;239,830736;0,2432;0,1663;1,0856
169;169;-2710,93871;12,094547;97,97672;2,404;436,098;264,638;769,3527;239,114857;0,2402;0,1646;1,1837
169;169;-2710,909122;12,181902;98,57482;2,406;434,534;262,082;766,01;238,473523;0,2371;0,1634;1,3864
169;169;-2710,879535;12,269222;99,469944;2,409;433,938;259,4793;762,7393;237,99682;0,2343;0,1625;1,6574
169;169;-2710,849947;12,312208;100,923133;2,413;434,518;256,6727;759,7327;237,944918;0,2324;0,1621;2,0452
169;169;-2710,820359;12,263377;102,553898;2,421;434,646;253,974;756,978;238,377631;0,2317;0,1614;2,2754
169;169;-2710,790772;12,166138;104,219139;2,431;434,4007;251,446;754,4687;239,067121;0,2316;0,1601;2,3622
169;169;-2710,761184;12,013874;105,760019;2,448;433,5073;249,806;752,6553;240,052029;0,2321;0,157;2,1083
169;169;-2710,731597;11,859897;107,413071;2,467;432,59;248,894;751,426;240,803399;0,2324;0,1517;1,5005
169;169;-2710,702009;11,701308;109,215316;2,488;431,676;248,512;750,646;241,384527;0,2325;0,145;0,7857
169;169;-2710,672421;11,522128;111,539135;2,509;430,936;248,532;750,406;241,639186;0,2317;0,1364;0,3842
169;169;-2710,642834;11,335513;114,015148;2,525;430,448;248,152;750,222;241,641459;0,2307;0,1276;0,1697
169;169;-2710,613246;11,154884;116,537225;2,539;430,1853;247,4273;750,0853;241,391375;0,2295;0,119;0,073
169;169;-2710,583659;11,059457;118,707829;2,546;430,4387;246,0007;750,0387;240,270771;0,2287;0,1124;0,0408
169;169;-2710,554071;11,030202;120,449093;2,55;430,844;244,77;750,112;238,991752;0,2278;0,1079;0,0239
169;169;-2710,524484;11,050252;121,842176;2,551;431,3213;243,7587;750,2473;237,65977;0,2269;0,105;0,0184
169;169;-2710,494896;11,104288;122,571769;2,55;431,5347;243,5453;750,2207;237,265938;0,2256;0,1037;0,0176
169;169;-2710,465308;11,135413;123,133809;2,55;431,588;243,456;749,886;237,187586;0,2246;0,1028;0,0176
169;169;-2710,435721;11,146197;123,550902;2,55;431,5547;243,4307;749,3107;237,379335;0,224;0,1023;0,0183
169;169;-2710,406133;11,115134;123,976099;2,552;431,7013;243,2373;748,4173;237,323955;0,2249;0,1017;0,0175
169;169;-2710,376546;11,090155;124,368154;2,554;432,136;243,116;747,492;237,128418;0,2262;0,1013;0,0161
169;169;-2710,346958;11,071559;124,725438;2,557;432,7893;243,0673;746,5347;236,785833;0,2278;0,1012;0,0143
169;169;-2710,31737;11,058429;124,636144;2,557;433,6827;243,2407;745,4813;236,399033;0,2286;0,1018;0,0135
169;169;-2710,287783;11,05721;124,345338;2,556;434,568;243,386;744,3;236,047825;0,2286;0,1028;0,0143
169;169;-2710,258195;11,070891;123,819288;2,554;435,4487;243,4907;743,042;235,74402;0,2276;0,1042;0,0171
169;169;-2710,228608;11,090222;123,415372;2,55;436,3353;243,3973;741,862;235,473692;0,2254;0,1053;0,0218
169;169;-2710,19902;11,086103;123,125414;2,547;437,398;243,224;741,014;235,228119;0,2236;0,1061;0,0268
169;169;-2710,169433;11,044811;122,994836;2,545;438,6347;243,0047;740,4613;235,016176;0,2223;0,1066;0,032
169;169;-2710,139845;10,988966;122,78959;2,544;440,3813;242,8513;740,5747;234,864436;0,2233;0,107;0,0345
169;169;-2710,110257;10,926033;122,482023;2,543;441,992;242,87;741,068;234,722934;0,2254;0,1076;0,0349
169;169;-2710,08067;10,853802;122,000987;2,543;443,404;243,022;741,8467;234,583498;0,2291;0,1086;0,0319
169;169;-2710,051082;10,771477;121,5348;2,543;443,844;243,342;742,9133;234,384607;0,233;0,1098;0,0283
169;169;-2710,021495;10,700435;121,167103;2,542;444,044;243,786;744,068;234,116029;0,2367;0,111;0,0247
169;169;-2709,991907;10,661498;121,025895;2,542;444,1027;244,324;745,2987;233,712748;0,2399;0,1117;0,0216
169;169;-2709,962319;10,627484;121,268763;2,542;444,3293;244,964;746,6853;233,256582;0,2424;0,1118;0,0185
169;169;-2709,932732;10,584616;121,79518;2,543;444,608;245,356;748,092;232,864405;0,2447;0,1116;0,0157
169;169;-2709,903144;10,510489;122,837437;2,545;444,9213;245,522;749,5007;232,713617;0,2468;0,1111;0,0131
169;169;-2709,873557;10,388062;124,149199;2,547;445,2347;245,142;750,8073;232,933809;0,2484;0,1109;0,0114
169;169;-2709,843969;10,250091;125,378871;2,55;445,696;244,806;752,074;233,283861;0,2498;0,1111;0,0103
169;169;-2709,814381;10,123595;125,869225;2,551;446,2833;244,5327;753,2833;233,587667;0,2511;0,1124;0,0102
169;169;-2709,784794;10,066677;125,543367;2,55;447,1167;244,5593;754,2167;233,655361;0,2526;0,1141;0,0106
169;169;-2709,755206;10,043794;124,849486;2,547;447,738;244,57;754,878;233,60931;0,2541;0,1159;0,0113
169;169;-2709,725619;10,024739;124,284919;2,546;448,172;244,5613;755,312;233,560031;0,255;0,1169;0,0115
169;169;-2709,696031;9,975563;123,805734;2,545;448,192;244,4747;755,332;233,447418;0,2551;0,1172;0,0115
169;169;-2709,666444;9,905689;123,323917;2,546;448,284;244,26;755,296;233,31492;0,2547;0,1169;0,0113
169;169;-2709,636856;9,811194;122,383694;2,547;448,474;243,9487;755,238;233,334343;0,2537;0,1163;0,011
169;169;-2709,607268;9,727412;121,226123;2,548;449,114;243,5353;755,318;233,484988;0,2522;0,1155;0,0108
169;169;-2709,577681;9,655974;119,918482;2,549;449,822;243,222;755,282;233,725587;0,2504;0,1147;0,0108
169;169;-2709,548093;9,661862;118,73423;2,55;450,6053;243,002;755,1427;233,880705;0,2479;0,1139;0,0113
169;169;-2709,518506;9,71609;117,829418;2,551;451,6587;243,022;754,7693;233,923314;0,2452;0,113;0,0121
169;169;-2709,488918;9,812782;117,174002;2,55;452,888;243,146;754,532;233,86613;0,2423;0,1121;0,0132
169;169;-2709,45933;9,90194;116,961798;2,549;454,1907;243,318;754,4267;233,707403;0,2401;0,1109;0,0142
169;169;-2709,429743;9,951601;116,804281;2,548;455,0973;243,298;754,6933;233,581229;0,2389;0,1096;0,0145
169;169;-2709,400155;9,959153;116,705069;2,547;455,384;243,026;755,08;233,489759;0,2386;0,1083;0,0141
169;169;-2709,370568;9,897449;116,411021;2,548;455,1953;242,556;755,5507;233,48125;0,2403;0,1072;0,0126
169;169;-2709,34098;9,829922;115,967528;2,549;454,4487;241,816;756,0573;233,407707;0,2422;0,1065;0,0113
169;169;-2709,311393;9,758593;115,341215;2,551;453,862;241,312;756,524;233,245568;0,2443;0,1063;0,0104
169;169;-2709,281805;9,723899;114,536812;2,553;453,4287;240,9967;756,926;232,841127;0,2455;0,1063;0,0101
169;169;-2709,252217;9,69344;113,804993;2,554;453,4153;240,9633;756,986;232,389195;0,2463;0,1064;0,01
169;169;-2709,22263;9,664086;113,21477;2,554;453,706;241,322;756,702;231,899235;0,2466;0,1064;0,01
169;169;-2709,193042;9,595852;113,044982;2,552;454,2113;241,988;756,1807;231,571416;0,2467;0,1066;0,01
169;169;-2709,163455;9,508396;113,024722;2,55;454,8247;243,068;755,5873;231,376451;0,2468;0,107;0,01
169;169;-2709,133867;9,395507;113,166257;2,547;455,31;243,896;755,29;231,389837;0,2468;0,1079;0,0102
169;169;-2709,104279;9,277712;113,178754;2,545;455,6993;244,5013;755,2473;231,702155;0,2468;0,1092;0,0109
169;169;-2709,074692;9,167453;113,089038;2,544;455,9927;244,6147;755,7207;232,135106;0,2471;0,1105;0,0117
169;169;-2709,045104;9,078147;112,822043;2,544;456,642;244,924;756,602;232,697114;0,2478;0,1117;0,0125
169;169;-2709,015517;9,042563;112,801171;2,544;457,5687;245,3927;757,814;232,934687;0,2498;0,1125;0,0123
169;169;-2708,985929;9,04113;112,974327;2,545;458,8553;246,1193;759,554;232,936884;0,2524;0,1131;0,0116
169;169;-2708,956341;9,095226;113,51829;2,547;460,082;246,614;761,57;232,513459;0,2553;0,1136;0,0105
169;169;-2708,926754;9,149777;113,915986;2,548;461,2347;246,9313;763,8153;232,221892;0,2569;0,114;0,0101
169;169;-2708,897166;9,19391;114,158517;2,55;462,0813;247,0447;766,4687;232,036352;0,2574;0,1142;0,01
169;169;-2708,867579;9,194581;113,997887;2,551;463,028;247,214;769,25;232,075394;0,256;0,1134;0,01
169;169;-2708,837991;9,160872;113,793294;2,551;464,1087;247,436;772,102;231,927167;0,2549;0,1116;0,01
169;169;-2708,808404;9,102185;113,62659;2,552;465,7953;247,796;774,822;231,665412;0,2541;0,1094;0,01
169;169;-2708,778816;8,996301;113,801525;2,552;467,518;248,208;777,166;231,276304;0,2552;0,1073;0,01
169;169;-2708,749228;8,890455;114,068257;2,553;469,136;248,6207;779,2053;230,999304;0,2575;0,106;0,01
169;169;-2708,719641;8,789641;114,340922;2,555;469,596;248,7273;780,7587;230,785255;0,2605;0,1052;0,01
169;169;-2708,690053;8,73389;114,169137;2,558;469,064;248,494;782,152;230,529809;0,2638;0,1048;0,01
169;169;-2708,660466;8,697315;113,766385;2,56;467,8593;247,9847;783,376;230,2631;0,2671;0,1049;0,01
169;169;-2708,630878;8,6776;113,210113;2,562;466,5527;247,0313;784,036;230,003587;0,2703;0,1054;0,01
169;169;-2708,60129;8,707898;112,954602;2,561;465,694;246,074;784,176;230,026422;0,2734;0,1069;0,01
169;169;-2708,571703;8,745427;113,122356;2,56;465,1967;245,176;783,9427;230,029509;0,2763;0,1089;0,01
169;169;-2708,542115;8,789172;113,670466;2,557;465,2633;244,836;783,4693;230,014179;0,2789;0,1114;0,01
169;169;-2708,512528;8,771191;114,71187;2,556;465,866;244,744;783,372;229,80893;0,2806;0,1132;0,01
169;169;-2708,48294;8,738852;115,604896;2,556;466,9627;244,7813;783,656;229,679491;0,2816;0,1138;0,01
169;169;-2708,453352;8,690957;116,33718;2,557;469,2893;244,4947;785,116;229,632182;0,2818;0,1132;0,01
169;169;-2708,423765;8,672729;116,484509;2,558;472,336;243,98;787,604;229,757755;0,2812;0,1121;0,01
169;169;-2708,394177;8,664363;116,573083;2,558;475,7673;243,3467;790,9013;229,806104;0,2806;0,1115;0,01
169;169;-2708,36459;8,667167;116,619802;2,556;478,3407;243,0133;795,3147;229,742456;0,2801;0,1118;0,01
169;169;-2708,335002;8,633743;117,170568;2,553;479,966;243,052;799,872;229,27831;0,2799;0,1129;0,01
169;169;-2708,305415;8,577349;117,886824;2,551;480,8587;243,3967;804,4747;228,733548;0,2795;0,1139;0,01
169;169;-2708,275827;8,489996;118,786628;2,549;480,8453;244,2633;808,6213;228,124559;0,2789;0,1146;0,01
169;169;-2708,246239;8,383473;119,111461;2,551;480,38;245,478;812,112;228,02982;0,2778;0,1147;0,01
169;169;-2708,216652;8,255403;119,068934;2,553;479,51;246,9553;815,0033;228,292843;0,2766;0,1144;0,01
169;169;-2708,187064;8,090918;118,485404;2,555;477,71;248,7087;816,4367;229,097436;0,2752;0,1137;0,01
169;169;-2708,157477;7,887774;118,114091;2,556;475,81;250,378;817,114;229,772131;0,2741;0,1131;0,01
169;169;-2708,127889;7,706029;118,083994;2,557;473,9233;251,9393;817,2747;230,154432;0,2734;0,1129;0,01
169;169;-2708,098301;7,599315;118,775989;2,556;472,7567;253,0327;817,3213;229,888225;0,2736;0,1133;0,01
169;169;-2708,068714;7,602586;119,990402;2,554;472,334;253,914;817,872;229,543011;0,2748;0,1142;0,01
169;169;-2708,039126;7,619168;121,331559;2,552;472,4913;254,676;818,8833;229,308163;0,2768;0,1155;0,01
169;169;-2708,009539;7,570316;122,563055;2,55;473,4047;255,636;821,0167;229,500092;0,28;0,1178;0,01
169;169;-2707,979951;7,385045;123,256305;2,547;473,926;256,732;823,526;229,807168;0,2839;0,1217;0,01
169;169;-2707,950129;7,15513;123,511262;2,544;474,048;257,852;826,2213;230,194183;0,2879;0,1267;0,01
169;169;-2707,919368;6,965448;122,819399;2,542;472,928;258,372;828,3347;230,724827;0,291;0,1334;0,0101
169;169;-2707,888607;6,978154;121,28916;2,541;471,504;257,864;829,652;231,055902;0,2909;0,1392;0,0108
169;169;-2707,857847;7,154666;119,257772;2,543;469,9033;256,532;830,3047;231,157465;0,288;0,1438;0,012
169;169;-2707,827086;7,706968;116,724241;2,553;468,5367;253,952;829,7513;230,484302;0,2778;0,1435;0,0139
169;169;-2707,796325;8,373054;114,503925;2,566;466,922;250,564;828,194;229,876353;0,2661;0,1375;0,0134
169;169;-2707,765565;9,093251;112,476448;2,58;465,0427;246,5833;825,7573;229,323228;0,2538;0,128;0,0116
169;169;-2707,734804;9,666304;110,457157;2,598;462,2693;242,1167;821,4307;228,909973;0,2442;0,1188;0,0105
169;169;-2707,704043;9,880551;108,330634;2,617;458,84;238,85;816,02;228,094554;0,2389;0,1073;0,0101
169;169;-2707,673283;9,796028;106,253365;2,635;454,84;236,594;809,7873;226,978468;0,2375;0,0944;0,01
169;169;-2707,642522;9,110667;106,74431;2,637;449,64;236,234;802,6607;225,867378;0,2488;0,0894;0,01
169;169;-2707,611761;8,673589;108,607798;2,629;444,26;236,898;795,77;225,326741;0,2592;0,0934;0,01
169;169;-2707,581;8,46205;111,7181;2,612;438,7667;238,404;789,1687;225,3043;0,269;0,1056;0,01
169;169;-2707,55024;8,617938;114,427877;2,592;433,3333;241,344;783,7553;226,146623;0,2683;0,1162;0,01
169;169;-2707,519479;8,713271;116,305122;2,574;427,916;244,132;779,026;226,923699;0,2656;0,1227;0,0101
169;169;-2707,488718;8,741945;117,265883;2,559;422,7913;246,62;774,8713;227,628948;0,2609;0,1249;0,0103
169;169;-2707,457958;8,719119;117,040892;2,553;420,2047;247,32;771,7847;227,822966;0,2561;0,1221;0,0112
169;169;-2707,427197;8,701788;116,879292;2,552;420,334;246,672;769,922;227,905355;0,2525;0,1176;0,0113
169;169;-2707,396436;8,695271;116,88231;2,555;422,57;245,0647;769,0493;227,873006;0,2507;0,1113;0,0104
169;169;-2707,365675;8,679618;117,699937;2,56;427,47;242,9113;769,7427;227,804651;0,2519;0,1066;0,0101
169;169;-2707,334915;8,651592;118,696328;2,565;432,47;241,342;770,376;227,680085;0,2536;0,1034;0,01
169;169;-2707,304154;8,604962;119,843244;2,568;437,206;240,2913;770,892;227,470046;0,2556;0,1023;0,01
169;169;-2707,273393;8,548927;120,726058;2,569;438,966;240,4047;770,712;227,392507;0,2561;0,1023;0,01
169;169;-2707,242633;8,509028;121,491835;2,57;438,906;241,19;770,56;227,496025;0,2558;0,1024;0,01
169;169;-2707,211872;8,50478;122,11152;2,57;437,6033;242,4907;770,5273;227,918991;0,2547;0,1027;0,01
169;169;-2707,181111;8,509892;122,507415;2,569;436,0367;244,3973;771,4007;228,456052;0,2539;0,1031;0,01
169;169;-2707,15035;8,493451;122,72453;2,569;435,262;245,856;773,046;228,87925;0,2536;0,1037;0,01
169;169;-2707,11959;8,417062;122,62499;2,568;435,2407;246,9127;775,3307;228,947032;0,2544;0,1052;0,01
169;169;-2707,088829;8,308004;122,376641;2,568;437,2473;247,0393;778,7373;228,560909;0,2569;0,1075;0,01
169;169;-2707,058068;8,197292;122,17683;2,569;440,342;247,078;782,756;228,05178;0,2601;0,1101;0,01
169;169;-2707,027308;8,114628;122,286279;2,571;444,2673;247,062;787,222;227,608472;0,2642;0,1128;0,01
169;169;-2706,996547;8,073835;122,903191;2,573;449,1407;247,082;792,042;227,656324;0,2677;0,1141;0,01
169;169;-2706,965786;8,053894;123,815582;2,574;453,678;247,002;796,79;227,969473;0,2709;0,1148;0,01
169;169;-2706,935026;8,050867;125,117617;2,573;457,874;246,8293;801,4627;228,570391;0,2738;0,1142;0,01
169;169;-2706,904265;8,021956;126,298484;2,571;461,014;246,4227;805,8893;229,072973;0,277;0,1141;0,01
169;169;-2706,873504;7,977733;127,296769;2,569;464,518;246,036;810,228;229,507808;0,2804;0,1143;0,01
169;169;-2706,842743;7,919903;127,550115;2,567;468,0353;245,686;814,5193;229,832152;0,2843;0,1155;0,01
169;169;-2706,811983;7,890978;127,390935;2,567;469,4887;245,546;818,9127;230,011469;0,288;0,1167;0,01
169;169;-2706,781222;7,882067;126,993456;2,567;471,17;245,59;823,218;230,059928;0,2916;0,1177;0,01
169;169;-2706,750461;7,892845;126,782104;2,567;472,9927;245,802;827,3993;229,70914;0,2948;0,1173;0,01
169;169;-2706,719701;7,87166;126,721846;2,566;474,7193;246,422;830,9927;229,310311;0,2974;0,1161;0,01
169;169;-2706,68894;7,824851;126,751947;2,564;476,226;247,206;833,706;228,891799;0,2996;0,1142;0,01
169;169;-2706,658179;7,7495;126,248469;2,561;477,6153;248,0833;835,6667;228,839502;0,3009;0,1135;0,01
169;169;-2706,627418;7,697562;125,393753;2,559;479,2687;248,8167;836,1333;228,994216;0,3021;0,114;0,01
169;169;-2706,596658;7,667235;124,214816;2,557;480,31;249,382;835,112;229,340017;0,3033;0,1156;0,01
169;169;-2706,565897;7,672298;123,159987;2,554;480,6733;249,8573;832,9247;230,011674;0,3039;0,1182;0,01
169;169;-2706,535136;7,678501;122,471301;2,55;478,6067;250,5307;829,1713;230,636604;0,3039;0,121;0,01
169;169;-2706,504376;7,685819;122,191642;2,544;473,976;251,384;825,354;231,207798;0,3032;0,1239;0,01
169;169;-2706,473615;7,695887;122,447939;2,538;467,6627;252,286;821,512;231,195325;0,3023;0,1265;0,01
169;169;-2706,442854;7,713149;122,747963;2,533;461,5893;252,546;817,832;231,045282;0,3021;0,1287;0,01
169;169;-2706,412093;7,739981;123,067451;2,532;455,204;252,03;814,024;230,751844;0,3028;0,1305;0,01
